slope_1,slope_2,slope_3,slope_4,slope_5,slope_6,slope_7,slope_8,slope_9,slope_10,slope_11,slope_12,slope_13,slope_14,slope_15,slope_16,slope_17,slope_18,slope_19,slope_20,slope_21,slope_22,slope_23,slope_24,slope_25,slope_26,slope_27,slope_28,slope_29,state
-2.09236465641286,-2.02623624825176,-2.15385437089618,-2.13596129909499,-2.2152730022568,-1.66580112534902,-1.7519253855237,-2.07735467334947,-2.03364836195484,-2.0816284871112,-1.9053501904602,-2.36193738823961,-2.46343729117317,-2.66313313948987,-2.70890677008925,-2.46238060573982,-3.0850981905196,-3.09691308656303,-4.05177968037086,-4.07872536025552,-3.58854870075319,-2.90081162959677,-2.22016753635115,-2.28533213583093,-3.50357119409935,-3.67493073270923,-3.68694840533932,-3.04392723244112,-2.69985986218937,0
-2.11169417781538,-2.18142426856561,-2.3863228016606,-2.33147997355558,-2.41978437290023,-1.71761773340722,-1.84319194226106,-2.15549223301792,-2.04550507993971,-2.07824546917435,-2.0721945535245,-2.11028465400057,-2.62432724202858,-2.55535583641741,-3.00201876803338,-2.16723767489037,-2.26408643434543,-2.90091634904172,-3.97715841085284,-4.05003714123238,-3.87181566918136,-3.1489703049539,-2.5153647445003,-2.57441578295289,-3.57876325565139,-3.50610035594246,-3.51269476803265,-3.12864897774899,-2.8119623542833,0
-2.16570176550464,-2.26306677957518,-2.32716401815794,-2.35491003065214,-2.48462274845902,-1.73606087889576,-2.03108235300536,-2.11137787910723,-2.04874578525429,-2.1547161230818,-1.88243492838775,-2.07730211299902,-2.73622532915925,-2.52635163044948,-2.60057279110256,-2.30395826850386,-2.92418714394256,-3.01456113348809,-3.991180209936,-3.9833584745135,-3.36505687195801,-3.13599644171027,-2.56193575801483,-2.71228606394234,-3.75861480573059,-3.57545898585345,-3.5840958147885,-3.17098265903957,-2.76134635898691,1
-2.07894652017884,-2.18752282113559,-2.24715537071076,-2.31263461739841,-2.56170103616132,-1.78309107290994,-1.95370462175491,-2.02944639814906,-1.83600114924657,-1.80904351791029,-1.85278336774015,-1.99580032258315,-2.46161074825512,-2.65424063490813,-2.73049988483794,-2.44872904737924,-2.58863217363387,-2.95969585482893,-4.07475889419671,-4.08747747898962,-4.00662948261995,-3.71916060438331,-2.49821105874252,-3.05668131889819,-3.4760964264484,-3.55972528121634,-3.9557287423629,-3.3046137545678,-2.88871098940538,0
-2.08166449601261,-2.09607984174027,-2.33368061318687,-2.39702710111087,-2.53226932207991,-1.73331895656388,-1.94092903912204,-2.14584681508419,-2.12654981121425,-2.13949336330877,-1.91151310023084,-2.19330762372426,-2.63780972475954,-2.5996933002504,-2.67547344062579,-2.69163262737547,-2.91439816035123,-3.0859591866957,-3.88205847793696,-3.98325332985254,-3.85768643748307,-3.33744200564853,-2.61069606661675,-2.20534471431113,-3.64042394744165,-3.69729538504287,-3.2461847725818,-3.03848744398579,-2.69474173044869,1
-2.16382794016015,-2.21462873215332,-2.2494100505721,-2.25828158839457,-2.47025976074257,-1.74425025733068,-1.74240811586978,-2.05641177664354,-1.94665396605238,-2.00863994482174,-2.16778382724582,-2.32011710140498,-2.19638851655147,-2.60469904328564,-2.90471044019933,-2.27952641269266,-2.23158153957936,-2.83517134157753,-4.03787656982695,-3.94959617689258,-4.22441297401563,-3.75366335000708,-2.48753161909679,-2.54613311874191,-3.37515928939394,-3.62937373789268,-3.70616863403219,-3.29455211008375,-2.85867028249358,0
-2.07683863226351,-2.28369848726334,-2.36174005075933,-2.40416199573655,-2.36676557009427,-1.69787273662023,-1.93069877972641,-2.07447552725563,-1.97766707750542,-2.0491191488781,-1.89853384969591,-1.88762647608021,-2.63518929814723,-2.55608587328236,-2.80269031155097,-2.71736753046183,-2.53838960479889,-3.14366647441345,-4.1567241387796,-4.14678947607287,-3.47559460195184,-3.69189040913398,-2.64737059479413,-2.69696630925019,-3.86704910977139,-3.88156618522806,-4.18040545757559,-3.15769987375877,-2.90163957857125,1
-2.01373256521008,-2.0608733673646,-2.23344015068807,-2.33394879907739,-2.30474351253483,-1.63491575298841,-1.82161224883388,-2.14279234797774,-2.12036046838888,-2.19092414884599,-2.06808191836816,-2.00535970068624,-2.42661996976593,-2.30413068408005,-2.78355087932047,-2.4258381293098,-2.2918184367388,-2.85867860920631,-3.98055119234911,-3.86883484924212,-3.77938793271127,-3.2350193906102,-2.50127592390216,-2.16549400626488,-3.3975383398432,-3.72508076278168,-3.52787524982256,-2.91657519901714,-2.65901697758727,1
-2.07135951265836,-2.25628217916185,-2.41302241802092,-2.46101659752697,-2.63954460315734,-1.80817116076488,-1.97612279339222,-2.07414067641503,-1.86624297527471,-1.98797573724245,-1.84427716833914,-2.14884432337219,-2.68526149731885,-2.61013197258175,-2.83092331652132,-2.50890343186571,-3.12194344806744,-3.2005182260666,-4.02925670324288,-4.03304459700666,-3.65611500638267,-3.03954340733948,-2.4351724792007,-3.04275150382824,-3.95250120390515,-3.50266087881873,-3.99804384210629,-3.30181601534531,-2.85839429738182,1
-2.07940430554281,-2.27692367873376,-2.42598548594658,-2.4921859112487,-2.63674033123479,-1.72498694215906,-1.91272361042769,-1.95711938877467,-1.76727676356414,-1.83105363679078,-2.02947986640912,-2.19077300563825,-2.59645289413515,-2.89325030141136,-3.20729452121262,-2.70281610245656,-3.09096057433764,-3.26453031579109,-4.15669685745118,-4.33217879568924,-4.23301890002409,-3.04529540199601,-2.57508258755845,-2.98415993516197,-3.69691001937553,-4.27683054870843,-4.02544143847756,-3.64760538261831,-3.00293964971372,1
-2.14131660849853,-2.11361022883828,-2.19250710356488,-2.17183773886981,-2.26402576904688,-1.67559323024453,-1.72294542453166,-2.00186963503281,-2.02782172853723,-2.09379472261428,-2.19901390778759,-2.30515767976655,-2.18586903398654,-2.62597478878641,-2.97959233242162,-2.15946567996743,-2.17174641949577,-2.7580846467149,-3.87933451541107,-3.86444664165177,-4.39712318873664,-3.5073003967624,-2.49709987551979,-2.53309388445325,-3.3192498913608,-3.76147750755899,-3.6036729234295,-3.28434967210715,-2.77723933993621,0
-2.14754398046699,-2.23479282260765,-2.35970112240013,-2.43606448701831,-2.53586550546977,-1.77315243299233,-1.96946190690812,-2.16005927679655,-2.01340246833389,-2.04513103398561,-1.83185576130298,-2.082362585486,-2.31940108284708,-2.44848428866494,-2.62822514110628,-2.66057891457606,-2.88549596053029,-3.02058903988404,-3.96725819524735,-3.97784112442773,-3.84352095347481,-2.90482429937314,-2.74376326691968,-3.06814489377942,-3.69382948714312,-4.18941434300148,-3.86915584091697,-3.40639043910845,-2.71046970655801,1
-2.13431248496553,-2.30939413626637,-2.33136771904265,-2.37533857761918,-2.66467904552696,-1.80943518172461,-1.8325964210378,-1.96849399500463,-1.93556339934879,-2.04982034327397,-2.02847735983845,-2.06303744296776,-2.55208280052745,-2.56638000126478,-2.97166439725012,-2.47113774666808,-2.46999469533766,-2.895853017734,-3.94579868716226,-4.08197806906635,-4.01463746940624,-3.70760389022649,-2.5711041522061,-2.88965197377302,-3.79923290156931,-3.6265925754419,-3.73080978119246,-3.46529134186033,-2.95855075360765,0
-1.92828640101051,-2.09681306402929,-2.2840602510034,-2.34672984422332,-2.35116163125986,-1.76878681476629,-1.88698205647797,-2.09295479488259,-1.9840929929782,-2.05629458763604,-1.9172040666526,-2.0973642839503,-2.73737115176484,-2.64084108886984,-2.95332445523982,-2.65643218547529,-2.61106556669955,-2.96539781505481,-4.0561168171115,-4.0590171258434,-3.71717903286784,-3.62603348673467,-2.71201911145826,-2.96339852347789,-3.34596365223333,-3.31823815723089,-3.90668436908915,-3.31793412466842,-2.92938884762624,0
-2.07389593674971,-2.27628951889428,-2.44447719780574,-2.47956090213119,-2.60799489129337,-1.75562118722228,-2.05282032791925,-2.12296832827384,-1.97070752776533,-2.16080824055524,-1.92589587418537,-1.94993834343788,-2.7249814168688,-2.49252214012348,-2.6991206638868,-2.45234221628067,-2.42683205685554,-3.08078447022548,-4.07725345905678,-4.05842077646484,-3.41236363270741,-3.3520858230188,-2.53604888963367,-2.88531964140677,-3.82715038465122,-3.89657038623055,-4.40171224775249,-3.24022308143107,-2.80980732837144,1
-2.04136524446221,-2.33498470834319,-2.42252797182834,-2.42460167708181,-2.51398535201563,-1.81688163573602,-1.94008292407795,-2.09413823641823,-1.96082440756562,-2.01903017173897,-2.06595795823961,-2.36959250239942,-2.60106173094212,-2.44241855436583,-2.50396396030555,-2.74886067015296,-2.93923021080238,-3.21405590176266,-3.74114251922017,-3.77774744531386,-3.4603115066255,-2.80432772082638,-2.55595844604097,-2.1261491420218,-3.82017834647059,-3.83141935907405,-3.31237425857389,-2.99330313506557,-2.93575392881134,1
-2.03990096611934,-2.31728085676177,-2.42230025887099,-2.42192623680632,-2.48792299998021,-1.73513106741139,-1.85265370339205,-2.0976715416719,-2.04584037709884,-2.20312077042846,-2.20120307419032,-2.17630288611731,-2.62017050475235,-2.59487903196836,-2.68878435641846,-2.56661207493267,-2.70380567469781,-3.10729351630058,-3.95275853453221,-3.85146116195537,-3.62888523552112,-3.54539826797845,-2.71108824908329,-2.16224625195307,-3.55700487655134,-3.86657476308384,-3.37351291887146,-3.03323375167979,-3.0524862716477,1
-2.10419340485163,-2.12193761838884,-2.32232241384327,-2.31673228105988,-2.37110592205183,-1.68840762280532,-2.01972773530801,-2.18571892148361,-2.14449527217742,-2.25690148335179,-2.06638901495599,-2.18896558250046,-2.59486424769675,-2.60270317338501,-2.77861640874819,-2.54334818694323,-2.87362672134687,-3.20316969865922,-3.94986016725815,-3.94560281895507,-3.99186405894182,-3.34366405218706,-2.60844861920223,-2.68656368292046,-3.81880181943839,-3.92533378684642,-3.47400231687228,-3.11113253270426,-2.91686692288664,1
-2.05528638317463,-2.14750631108181,-2.27016039638493,-2.29236997592499,-2.27374133933128,-1.55786523110317,-1.78874802068281,-2.09243864811691,-1.99317336828523,-1.9962773468437,-2.1171564764572,-2.19451334207525,-2.3223867008686,-2.63129255052874,-3.06790895963137,-2.36925110727534,-2.38037590387995,-2.92093042405252,-4.19856167260447,-4.1263422824645,-4.09131537455685,-3.71736610124541,-2.55531436498875,-2.62456860105976,-3.51784733618515,-3.80553120973839,-3.91768054104105,-3.26400656459099,-2.8384279244935,0
-2.10882549060104,-2.13916124697315,-2.33119710725106,-2.37369705249738,-2.46651341053357,-1.86425569098158,-1.96808317380123,-2.11698863139927,-2.04168577899745,-2.11139904348595,-2.1101322472561,-2.16466018681671,-2.68699933140819,-2.70789793200174,-2.98619821074097,-2.30450222269202,-2.33541337273856,-2.93004490263845,-4.11846366044116,-4.12656934969555,-3.81531363953931,-3.20346578412735,-2.52160692318134,-3.07825386205824,-3.52748607028678,-3.61752185241755,-3.76393511741002,-3.34500401081081,-2.86822570139945,0
-2.02498776243832,-2.07138226573492,-2.23303770245511,-2.35664767551462,-2.42673269452933,-1.68408680789027,-1.81825458451296,-2.06960917662993,-2.07976905685068,-2.09537805006327,-2.0671566860618,-2.12028526695516,-2.64993388531952,-2.40689183308251,-2.7751355968957,-2.22243313843437,-2.57768885816583,-2.97737830292864,-4.16280880095179,-4.06661216392934,-3.6511715876514,-3.07701347879997,-2.55094706433749,-2.29333651948209,-3.67246265989196,-3.60210033854525,-3.55519868216925,-3.12838216973161,-2.81863166351409,1
-2.07052352733002,-2.14984024972934,-2.32756488350203,-2.38757272710343,-2.51605955377435,-1.70737849601385,-1.86084780755078,-2.09221256564012,-1.98053040180399,-2.04696655426303,-1.89760173058945,-2.05431643619374,-2.64899921960911,-2.56859381251035,-2.84762594881576,-2.44316613229085,-2.8172494447431,-3.02855747556597,-4.23233522005997,-4.0897017136824,-3.62292615013245,-3.29844388359282,-2.53542784614611,-2.72262623929769,-3.75603036922367,-3.52344258983788,-3.8893235485937,-3.29787834622528,-2.89797249896671,1
-2.14899316885229,-2.1251816829748,-2.2669757656947,-2.27130093107456,-2.31046295034344,-1.5934688910943,-1.9032588112555,-2.14399459017979,-2.06047014527278,-2.12096297442537,-1.97825307318436,-2.47847312197695,-2.47866711146042,-2.54997779528427,-2.60438110561171,-2.92430600834638,-3.30378385033897,-3.45554094308493,-3.64020439969542,-3.97823424677963,-3.72152324318108,-2.93161330294593,-2.52053126173325,-2.39896800814551,-3.42682982907747,-3.77079854340933,-3.61652203449588,-2.97411632430308,-2.77639223962478,1
-2.06587720264729,-2.21630721587017,-2.34809302404074,-2.39864335879993,-2.49206950358061,-1.63889714130968,-1.84127917834252,-2.08915305060828,-2.06071810514631,-2.17767990411541,-2.09962717133172,-2.23266761533773,-2.64151060676569,-2.6663835511269,-2.87066764454627,-2.45584593809655,-2.84426671625321,-3.22684486618091,-3.71211784277572,-3.73626908841992,-3.87500415390019,-2.85785131461116,-2.57700081589861,-2.3241561586817,-3.81170106905388,-4.03009276928926,-3.254465099259,-2.67717670747318,-2.71294027946351,1
-2.05260248771575,-2.09662690730084,-2.25573690295423,-2.25713732781875,-2.3814722917281,-1.63682390084262,-1.94022650125051,-2.03632865019088,-2.05099250794399,-2.08966527859918,-2.06316254098071,-2.22115770956538,-2.66190900315984,-2.50834780899077,-3.01504667335295,-2.347354747888,-2.295271705126,-2.97153412540641,-4.15318689177357,-4.11867416683883,-3.78330686513716,-3.65077279527271,-2.74079654692258,-2.48046881919957,-3.70352615256937,-3.42020241154121,-3.66487569239556,-3.32914605216483,-2.92483860544733,0
-2.09020726197408,-2.25348238065742,-2.3294549500911,-2.39993589578337,-2.50592296278341,-1.85625104264731,-1.88078205652348,-1.93077209303621,-1.94475908046989,-1.98003972259746,-2.15916280309666,-2.10287652285997,-2.38412525741468,-2.45642112614242,-2.99331176482505,-2.63526434618343,-2.26843489632357,-2.98360702288873,-3.84877988786337,-3.93440493506739,-4.15143744819187,-3.77325405774829,-2.55330762112245,-2.56035942135001,-3.70186025419654,-4.25156519154684,-3.98010385240059,-3.33108095690259,-2.83024063095702,0
-2.0977583683135,-2.33132099236541,-2.45209355815494,-2.46489295680446,-2.62220869175561,-1.78214310053418,-1.99297515910654,-2.12522400995524,-2.04353532866336,-2.17599051051716,-2.09507923654721,-2.13163635301981,-2.51151674227695,-2.45045074140009,-2.83499148765795,-2.5896074433953,-2.51261090758997,-2.8926547644872,-3.77526814352572,-3.82051464424986,-4.04367802819747,-3.63420340960593,-2.53805384578362,-2.67679964558196,-3.68722134473124,-3.93195093785527,-3.64204075041816,-3.13448107260442,-2.83116287579924,1
-2.20730656678975,-2.13489467721985,-2.26909449123115,-2.2803793296154,-2.30099991913208,-1.79450855305025,-2.06165845610415,-2.17855803116224,-2.09684658009679,-2.16186271702903,-1.85173795266191,-2.26670186295537,-2.34014575783376,-2.48315209603076,-2.58027551663612,-2.54082931213567,-3.04556253303367,-3.10719841116153,-3.98559763050293,-4.12822073491529,-3.71821905400782,-2.79765071978093,-2.15289417911121,-2.68774252525564,-3.50100196488257,-3.70068246270784,-3.85495090834853,-3.14897509322443,-2.77580607803857,1
-1.99288810269906,-1.97633826851636,-2.20181169309117,-2.30090157272673,-2.28475110238073,-1.64892426129543,-1.68276960830304,-2.04468109878159,-2.0311591740848,-2.10921167247998,-2.05691137250121,-2.18366451584703,-2.7670270408658,-2.48922320258229,-2.82446441190205,-2.43347940625392,-2.62974920632257,-2.96070004033335,-4.21251789239361,-4.07519988943396,-3.22527269125877,-3.25249099888075,-2.63244242037214,-2.52195801780925,-2.87247975661051,-3.29286584778891,-3.83362115708225,-3.24051600270188,-2.77719597652316,0
-2.14135050557283,-2.07395295656445,-2.32644891191498,-2.40775560188753,-2.41181712185213,-1.70102912666486,-1.90734342462583,-2.15958753373106,-2.06880315925731,-2.24962797768459,-1.9463400257128,-2.3962166865156,-2.50780843327515,-2.56175792897454,-2.66335634914986,-2.60118335104961,-3.14787011244258,-3.14038036617838,-3.9951197809135,-4.14414404312139,-3.52077910212441,-2.80255651756984,-2.35148815499625,-2.76933346026735,-3.37397741393277,-3.53401445214744,-3.73079711117595,-3.10775011141415,-2.72873676390168,1
-2.09806206195401,-2.19610761360189,-2.27404007920626,-2.32281977298206,-2.44637795804008,-1.73557712474767,-1.77386940321026,-2.0222797957797,-1.97098297001588,-2.05435622244536,-2.23209383181816,-2.24186397387843,-2.32960754619455,-2.71139450898542,-3.07815184407658,-2.71681807575509,-2.7702843654475,-3.092803837406,-3.71544167216844,-3.95374661597606,-4.32286401732175,-3.09406261423542,-2.81717192260387,-3.11805841459593,-3.54604331199809,-4.01700435746108,-3.36913626212117,-2.9135336149276,-2.69967446636658,1
-2.16048539621991,-2.18206170044619,-2.31827835928526,-2.2873336418494,-2.38065295336111,-1.71954022044238,-1.91001853674355,-2.12469255938546,-2.06621461738498,-2.17188073584328,-2.04624098945423,-2.19225870569848,-2.2893305075017,-2.60639229974507,-2.69739863789309,-2.60331390551602,-3.05349679457703,-3.15520423949979,-3.93053497394593,-4.04150513001037,-4.07551303897694,-3.45424620127973,-2.58835645827845,-2.55899329295107,-3.77478613932993,-4.15050258571535,-3.62150795376391,-3.13710806303134,-2.80856962290235,1
-2.16016599319783,-2.07666256283918,-2.20441704862811,-2.28419197589804,-2.31762632057464,-1.84882720360053,-2.05850441230109,-2.13398990213896,-2.14563156390644,-2.25008337224199,-2.04004477543865,-2.1638247954713,-2.73227557912492,-2.65867338376713,-2.77222191278229,-2.42406491419544,-2.70129707451809,-3.05385428033087,-3.91040371697944,-3.85623116220988,-4.01700534586892,-3.00001708304424,-2.48365036558527,-2.46221279955612,-3.44390178858087,-3.91166517566316,-3.54791631392396,-2.9173894446134,-2.65709025930454,1
-2.15272180809869,-2.12899712436993,-2.35655496456053,-2.4187987589948,-2.53787529196357,-1.80653793112869,-1.88563965644665,-2.00298654620549,-1.9644336803426,-2.28031297838778,-2.04902730812389,-2.29059890954486,-2.41861377510132,-2.48199806736952,-2.6184122716353,-2.60351538837786,-2.96707246631196,-2.98885802085597,-3.89428823868181,-3.96585397484882,-3.70565012279418,-3.14775269215133,-2.3407456964029,-2.4207181610646,-3.4498679852687,-3.67829908146392,-3.45602857330362,-2.99759137044559,-2.62774257399337,1
-2.01885739736998,-2.29424118237336,-2.42220404188936,-2.52836847310459,-2.57023143260967,-1.79042450923774,-1.82205458421345,-2.07656040560022,-1.87716081112853,-1.86605132605926,-2.03476650174141,-2.43412205852175,-2.33959277710809,-2.49703618290105,-2.90328213041737,-2.66541548585963,-3.02639925417645,-3.0680648167938,-3.81482947995687,-4.04749202497583,-3.99781424295163,-3.07847838636019,-2.56823160537475,-2.81763335703297,-3.61528065736439,-3.99687782613878,-4.04429411954277,-3.28997505061675,-2.89231635951056,1
-2.11620899012517,-1.9785212299701,-2.15679149186655,-2.26298035544225,-2.28556555855854,-1.83133954377186,-2.05535408427359,-2.1825212879807,-2.15275936839389,-2.33250266774741,-2.05513003917978,-2.14378976999464,-2.69157631502161,-2.54784537830212,-2.8413343197084,-2.57740047706685,-2.99996930094943,-3.12968552072584,-4.26864260243277,-4.15307258056276,-3.67130021214642,-2.81828577345524,-2.42617361933541,-2.71185063691583,-3.59559275205161,-3.66536521128424,-3.6887580280479,-3.143877309346,-2.90827816445183,1
-2.05323666926999,-2.20700149185426,-2.29137498540057,-2.31405961407102,-2.49921814061623,-1.67906727240686,-1.90135751698065,-2.04774438813368,-1.97749235680735,-2.0319481632723,-2.1552331663712,-2.23746561637069,-2.19591906276299,-2.63593577024073,-2.91508376663198,-2.39518141225213,-2.27749042273978,-2.90925098824443,-4.06666136013762,-4.10540212020985,-4.36483069603593,-3.50606234150701,-2.50214638883213,-2.6652895394731,-3.45832438352464,-3.88139062684467,-3.65896086856312,-3.51113626839107,-2.93422845314725,0
-2.14768545626433,-2.11868345900652,-2.27251739486499,-2.3933066621439,-2.49822573558057,-1.81604616845957,-2.01551414472577,-2.08735472823895,-2.11203557519576,-2.19341260079701,-1.90922107062648,-2.33835053283809,-2.69297770783724,-2.40713223850405,-2.55948189095555,-2.89860774958873,-3.03568239558809,-3.18096850783179,-4.00157672761796,-4.09005464556393,-3.60547245394331,-2.65528266893351,-2.59363473692954,-2.7821016963717,-3.56626974035434,-3.58432268223663,-3.73500362423513,-3.247367556518,-2.83971116122075,1
-1.98474567240247,-2.25140984245529,-2.37346211780024,-2.42877193692624,-2.52702718133584,-1.82623606317241,-1.98648889872137,-2.12454871290304,-2.00104211024209,-2.09594131148055,-2.05087670767491,-2.12562613026729,-2.78375889736486,-2.74238598058838,-3.02481456136881,-2.19619380491842,-2.71532843996435,-3.01374064280573,-4.27338168668585,-4.16678867611517,-3.97349736482343,-3.22468867060285,-2.64386963544024,-3.11528764423217,-3.62903734919886,-3.63286264169431,-3.63324536232324,-3.54548636293306,-2.82433637934246,1
-2.06925248261039,-2.34108573883157,-2.28354345345507,-2.42698103915962,-2.5673673071109,-1.86873662595939,-1.88641175160668,-2.0127577147185,-1.95487985859671,-2.02938617470529,-1.85733642737752,-2.23352125015606,-2.72082240946675,-2.58507163311593,-2.68186056334895,-2.58080376281292,-3.00603108607969,-3.14437653159107,-4.06538170676895,-4.13705191353777,-3.61897690570501,-2.91369245773265,-2.47952136511343,-2.8937203255397,-3.3701807118558,-3.54561917336378,-3.76726236328967,-3.40578590664405,-2.8125486779314,1
-2.22045632431175,-2.2692743866046,-2.35072253076836,-2.39642427796051,-2.59281447353724,-1.75332535237036,-2.09735573379006,-2.18604378430159,-2.03548980997417,-2.04325164290647,-2.05488134528199,-2.30733545613487,-2.7799042607493,-2.67822036519675,-2.88595329493081,-2.59213664769665,-2.86754553343921,-3.09949148765192,-4.18572231738999,-4.17351731484749,-3.90196237952535,-3.41883352293042,-2.74750465127802,-2.80358598993315,-3.67550083620547,-3.65078219840394,-3.85743857310661,-3.46338108926692,-2.99255776629178,1
-2.04089366840079,-2.10327081176033,-2.28519764855581,-2.29652727681155,-2.41412858881815,-1.66525165058152,-1.81721303186299,-2.07271879183965,-2.00319981536343,-2.06443075335845,-2.06555999499811,-2.16459090926745,-2.40269596956604,-2.53457483486131,-2.92046289909659,-2.47898275710733,-2.63377830156676,-2.89026513105211,-3.99359259872465,-4.00941925643568,-4.18324506933412,-3.70510457898511,-2.55996240988665,-2.59438504221696,-3.27055635290408,-3.54100734380016,-3.50973447752756,-3.27826982316813,-2.84154443270335,0
-2.14518095169316,-2.27062456189441,-2.3810881997383,-2.48416734884246,-2.577363911481,-1.72923822770715,-1.84690783585325,-2.0300712197363,-1.99473206405211,-2.19879601784865,-2.0099547447292,-2.13409304010499,-2.70452701069185,-2.57879147672405,-2.68808980869224,-2.42537836148144,-2.83196948556159,-2.96828959992621,-3.78412161446479,-3.71094350076638,-3.71329753321419,-3.33884880136497,-2.57047200434598,-2.47562398149018,-3.71061032804042,-3.83675072514418,-3.53214351398051,-3.09759490517913,-2.68445520531182,1
-2.08309361790619,-1.99940268406347,-2.15469741560027,-2.19306202976372,-2.20865770071078,-1.72315846855551,-1.75203187289496,-2.05495858649116,-2.17276471684327,-2.14684976740722,-2.09297916897805,-2.09674584962512,-2.68198364626144,-2.57031922318706,-2.78692156704468,-2.44062291011353,-2.33653668763012,-2.93894799040811,-4.18545386252161,-4.10804452230675,-3.31107518430435,-3.54924589308967,-2.6429872201683,-2.60172381873856,-3.01150885874867,-3.37281353616839,-3.908221309737,-3.24793211829439,-2.81388422487636,0
-2.07676874035888,-2.18384375529974,-2.39294412837178,-2.42159623208716,-2.48375871839503,-1.70035466613084,-1.91795194304664,-2.15242540560278,-2.08615834800982,-2.22922214089773,-2.09747321582865,-2.2471720691141,-2.37751674024149,-2.5736332213262,-2.58989458950933,-2.63406455102283,-3.08358609912277,-3.09493531574443,-4.09487308167377,-4.08505677170051,-3.54882350429015,-3.11200587989625,-2.45536500031243,-2.72442600486935,-3.85810566425631,-3.86184118548826,-3.92174910372535,-3.16962023220683,-2.98500051543285,1
-2.08759027540823,-2.11066584382977,-2.25429919054516,-2.27577278878854,-2.31060811492257,-1.86762440159023,-2.04288568532787,-2.14155103257049,-2.06407602259819,-2.20101109246351,-2.04875212949587,-2.1305076253942,-2.67075608809718,-2.55012166042306,-2.77321945356143,-2.60005176891414,-2.9473092283433,-3.11816142221034,-4.13110064870854,-4.17415465352843,-3.69918712339675,-3.09410281622973,-2.52446843243326,-2.74644542571559,-3.89901931503851,-3.86876962903532,-3.75212506739393,-3.17839085203331,-2.83512488788442,1
-2.07971406922147,-2.1638103505691,-2.38030108835333,-2.3573607245653,-2.45532483060327,-1.71385454903111,-2.00364458394602,-2.12567903056013,-2.05789596538424,-2.02888030464255,-2.3447664971924,-2.35399823865452,-2.64893158808827,-2.77504077120679,-3.22831916363176,-2.69408265194157,-2.33809195278586,-2.99184983408994,-4.00389036813702,-4.14938688911532,-4.28142950176743,-3.68236799990856,-2.67280402884671,-2.6433739583949,-3.57433267697652,-3.85171552463521,-3.57577726230229,-3.46626401952098,-2.96222199978431,0
-2.06778362740079,-2.13485975092371,-2.30431340850794,-2.41664732609931,-2.49290762760307,-1.68231666362662,-1.82782987076989,-2.08761918607186,-2.04773739112478,-2.22811589527411,-2.06889874302803,-2.11034113121168,-2.71082408499453,-2.40417125828032,-2.64199530050796,-2.23983324658158,-2.68709848387292,-2.91267539327323,-4.07753751147171,-3.98461927678651,-3.17623607163983,-2.84565839761551,-2.33435016455927,-2.16355045969011,-3.11216782571898,-3.32304991189095,-3.32059401626044,-3.09875293375395,-2.51070288117321,1
-2.13175953379577,-2.26254602128041,-2.31059414066601,-2.36602998086662,-2.568201491423,-1.66444748287737,-1.91725270698588,-2.08772505571396,-1.9116998821819,-1.95261245549303,-1.8242228424086,-1.94249965614133,-2.61670548017881,-2.51597740633356,-2.92556669287234,-2.39833154766836,-2.29606860088958,-2.94850774521818,-3.84517965065768,-3.88865382716956,-3.70932306976341,-3.73715014913815,-2.53431622173117,-3.01448563597646,-3.20267966769539,-3.37278965066383,-3.95677641404483,-3.27197806308884,-2.99010191540828,0
-2.09096750018738,-2.17758104274735,-2.28118150486496,-2.34887703409824,-2.55123785591672,-1.80495900463838,-1.90329543240667,-2.07028748695695,-1.9483845109497,-1.99317945860562,-1.89045491440029,-2.01467405481075,-2.38952179042783,-2.45875211031099,-2.79564838637086,-2.42628786055995,-2.40187500481836,-2.85249075285116,-3.99925990952016,-4.04740099336117,-3.87542069395105,-3.83212273895558,-2.63666800398363,-2.81672944616617,-3.28194668190702,-3.53943626686129,-3.85677396362004,-3.23931059646343,-2.91872846208588,0
-2.09627725344085,-2.25368661306535,-2.33704185943811,-2.42692739846931,-2.57347550424372,-1.75417601120211,-1.83657589549088,-2.04838734596742,-2.00237959021192,-2.08840628540428,-2.00025945237449,-2.10734561925103,-2.70226707962484,-2.41843764110381,-2.69924244578692,-2.42986759431369,-2.22035464668623,-2.98175315037832,-4.08693216994771,-4.0496795618346,-3.40519375105361,-3.63111304090597,-2.61940853821476,-2.36373224784034,-3.66487846828111,-3.54354726592925,-3.77560725942737,-3.17389596283695,-2.78036957901876,1
-2.07744609890503,-2.25854744800956,-2.31377177503973,-2.39621450908306,-2.5758743402793,-2.19007689283458,-1.86117215358479,-2.01135992761015,-1.94391157315357,-1.95288495133611,-2.30357900313052,-2.20981744968954,-2.26322700024951,-2.82204405567933,-3.30489521540496,-2.21232190480866,-2.68182884467515,-3.04542822577842,-3.74588496786478,-4.28937952713583,-4.34937363178364,-2.88724245036037,-2.57201293487082,-2.54366312623719,-3.46726641035213,-4.13162531591569,-3.60331019659786,-3.6080325251089,-3.09703917711411,1
